DFG Instituts ID,ROR ID,Name deutsch,Name englisch,Strasse,Hausnummer,Postfach,Postleitzahl vor Ort,Ort,Postleitzahl nach Ort,Einrichtungsart,Einrichtungsart englisch,DESTATIS Fächergruppe,DESTATIS Fächergruppe englisch,DESTATIS Lehr- Forschungsbereich,DESTATIS Lehr- Forschungsbereich englisch,DESTATIS Fachgebiet,DESTATIS Fachgebiet englisch,URL der Einrichtung,URL GERiT Nachweis
13069,https://ror.org/03vz3qc29,Evangelische Hochschule Rheinland-Westfalen-Lippe,Protestant University of Applied Sciences Rhineland-Westphalia-Lippe,Immanuel-Kant-Straße,18-20,,44803,Bochum,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.evh-bochum.de,http://www.gerit.org/de/institutiondetail/13069
13070,https://ror.org/033jd5r25,Technische Hochschule Georg Agricola,TH Georg Agricola University,Herner Straße,45,,44787,Bochum,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.thga.de,http://www.gerit.org/de/institutiondetail/13070
13071,https://ror.org/05gxyna29,Frankfurt School of Finance & Management gemeinnützige GmbH,Frankfurt School of Finance & Management,Adickesallee,32-34,,60322,Frankfurt,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.frankfurt-school.de/,http://www.gerit.org/de/institutiondetail/13071
13073,https://ror.org/03w3a0h43,Evangelische Hochschule Freiburg,Protestant College of Freiburg,Bugginger Straße,38,,79114,Freiburg,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.eh-freiburg.de,http://www.gerit.org/de/institutiondetail/13073
13074,https://ror.org/02m11x738,Hochschule Furtwangen,Furtwangen University,Robert-Gerwig-Platz,1,,78120,Furtwangen,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hs-furtwangen.de/,http://www.gerit.org/de/institutiondetail/13074
13075,https://ror.org/03zh5eq96,Hochschule Offenburg,Offenburg University,Badstraße,24,,77652,Offenburg,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hs-offenburg.de,http://www.gerit.org/de/institutiondetail/13075
13076,https://ror.org/00qakfc35,"Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht",Pforzheim University,Tiefenbronner Straße,65,,75175,Pforzheim,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hs-pforzheim.de/,http://www.gerit.org/de/institutiondetail/13076
13077,https://ror.org/00s4rmz74,Hochschule Ravensburg-Weingarten,Ravensburg-Weingarten University of Applied Sciences,Doggenriedstraße,,,88250,Weingarten,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hs-weingarten.de/,http://www.gerit.org/de/institutiondetail/13077
13078,https://ror.org/03hj50651,Hochschule Fresenius,Hochschule Fresenius University of Applied Sciences,Limburger Straße,2,,65510,Idstein,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hs-fresenius.de,http://www.gerit.org/de/institutiondetail/13078
13079,https://ror.org/04w23p232,Evangelische Hochschule Darmstadt (EHD),Protestant University of Applied Sciences Darmstadt (EHD),Zweifalltorweg,12,,64293,Darmstadt,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.eh-darmstadt.de,http://www.gerit.org/de/institutiondetail/13079
13081,https://ror.org/01hkc4630,Fachhochschule Erfurt,Erfurt University of Applied Sciences,Altonaer Straße,25,,99085,Erfurt,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.fh-erfurt.de/fhe/,http://www.gerit.org/de/institutiondetail/13081
13083,https://ror.org/00vd2h880,Katholische Hochschule Freiburg,Catholic University of Applied Sciences Freiburg,Karlstraße,63,,79104,Freiburg,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.kh-freiburg.de/de,http://www.gerit.org/de/institutiondetail/13083
13084,https://ror.org/04wb1en98,Evangelische Hochschule für Soziale Arbeit & Diakonie,Protestant University for Social & Welfare Work,Horner Weg,170,,22111,Hamburg,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.ev-hochschule-hh.de/,http://www.gerit.org/de/institutiondetail/13084
13085,https://ror.org/00g07sz63,SRH Hochschule Heidelberg,University of Applied Sciences Heidelberg,Ludwig-Guttmann-Straße,6,,69123,Heidelberg,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hochschule-heidelberg.de,http://www.gerit.org/de/institutiondetail/13085
13086,https://ror.org/03bthq143,Fachhochschule Westküste,West Coast College of Business and Engineering,Fritz-Thiedemann-Ring,20,,25746,Heide,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.fh-westkueste.de,http://www.gerit.org/de/institutiondetail/13086
13087,https://ror.org/04fxab197,Naturwissenschaftlich-Technische Akademie Isny,University of Applied Sciences for Natural Science and Technology Isny,Seidenstraße,24-35,,88316,Isny,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.nta-isny.de,http://www.gerit.org/de/institutiondetail/13087
13088,https://ror.org/056z5bx32,Hochschule für angewandte Wissenschaften Landshut,Landshut University of Applied Sciences,Am Lurzenhof,1,,84036,Landshut,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.haw-landshut.de/home.html,http://www.gerit.org/de/institutiondetail/13088
13089,https://ror.org/04eka8j06,Technische Hochschule Ostwestfalen-Lippe,Ostwestfalen-Lippe University of Applied Sciences and Arts,Campusallee,12,,32657,Lemgo,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.th-owl.de/,http://www.gerit.org/de/institutiondetail/13089
13091,https://ror.org/05m0ggf57,Katholische Hochschule Mainz,Catholic College of Mainz,Saarstraße,3,,55122,Mainz,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.kh-mz.de/katholische-hochschule/,http://www.gerit.org/de/institutiondetail/13091
13094,,Katholische Stiftungshochschule München,Catholic College of Munich - a State Certified University Sector College of Social Work and Nursing Management,Preysingstraße,83,,81667,München,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.ksh-muenchen.de/,http://www.gerit.org/de/institutiondetail/13094
13096,https://ror.org/00xnq7h44,Hochschule für Künste im Sozialen (HKS),Ottersberg College,Am Wiestebruch,68,,28870,Ottersberg,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hks-ottersberg.de,http://www.gerit.org/de/institutiondetail/13096
13097,,Fachhochschule der Wirtschaft Nordrhein-Westfalen,FHDW - University of Applied Sciences of the Industry,Fürstenallee,5,,33102,Paderborn,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.fhdw.de,http://www.gerit.org/de/institutiondetail/13097
13098,https://ror.org/003r76697,NORDAKADEMIE Hochschule der Wirtschaft,NORDAKADEMIE University of Applied Sciences of the Industry Elmshorn,Köllner Chaussee,11,,25337,Elmshorn,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.nordakademie.de,http://www.gerit.org/de/institutiondetail/13098
13099,https://ror.org/03ccc5z68,Evangelische Hochschule Ludwigsburg,Protestant University of Applied Sciences Reutlingen-Ludwigsburg,Paulusweg,6,,71638,Ludwigsburg,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.eh-ludwigsburg.de/,http://www.gerit.org/de/institutiondetail/13099
13100,https://ror.org/016zq4f37,Hochschule für Gestaltung Schwäbisch Gmünd,Schwäbisch Gmünd College of Design,Rektor-Klaus-Straße,100,,73525,Schwäbisch Gmünd,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hfg-gmuend.de,http://www.gerit.org/de/institutiondetail/13100
13101,,"Merz Akademie - Hochschule für Gestaltung, Kunst und Medien, Stuttgart",Merz Academy - College of Design,Teckstraße,58,,70190,Stuttgart,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.merz-akademie.de,http://www.gerit.org/de/institutiondetail/13101
13102,https://ror.org/00gm0aw40,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),OTH Amberg-Weiden,Kaiser-Wilhelm-Ring,23,,92224,Amberg,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.oth-aw.de,http://www.gerit.org/de/institutiondetail/13102
13103,https://ror.org/02kw5st29,Technische Hochschule Deggendorf,Deggendorf Institute of Technology,Dieter-Görlitz-Platz,1,,94469,Deggendorf,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.th-deg.de/de,http://www.gerit.org/de/institutiondetail/13103
13104,https://ror.org/05m3vpd98,FOM Hochschule für Ökonomie und Management,University of Applied Sciences for Economics and Management,Leimkugelstraße,6,,45141,Essen,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.fom.de,http://www.gerit.org/de/institutiondetail/13104
13105,,Hochschule für Kirchenmusik der Evangelischen Kirche von Westfalen,College of Church Music of the Protestant Church of Westphalia,Parkstraße,6,,32049,Herford,,Musik/Kunst-HS,College of music/art,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hochschule-kirchenmusik.de/,http://www.gerit.org/de/institutiondetail/13105
13106,,Hochschule für Kirchenmusik der Evangelischen Landeskirche in Baden,College of Church Music of the Protestant State Church in Baden,Hildastraße,8,,69115,Heidelberg,,Musik/Kunst-HS,College of music/art,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hfk-heidelberg.de,http://www.gerit.org/de/institutiondetail/13106
13107,https://ror.org/00ztzxf77,Kunstakademie Münster / Hochschule für Bildende Künste,"Münster Academy of Art, College of Fine Arts",Leonardo-Campus,2,,48149,Münster,,Musik/Kunst-HS,College of music/art,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.kunstakademie-muenster.de,http://www.gerit.org/de/institutiondetail/13107
13108,https://ror.org/03yxw1t21,Akademie der Bildenden Künste Nürnberg,Nuremberg Academy of Fine Arts,Bingstraße,60,,90480,Nürnberg,,Musik/Kunst-HS,College of music/art,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.adbk-nuernberg.de,http://www.gerit.org/de/institutiondetail/13108
13109,https://ror.org/030sdwr92,Hochschule für Gestaltung Offenbach,Offenbach College of Design,Schlossstraße,31,,63065,Offenbach,,Musik/Kunst-HS,College of music/art,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hfg-offenbach.de,http://www.gerit.org/de/institutiondetail/13109
13111,https://ror.org/059wtn003,Bayerisches Zentrum für Angewandte Energieforschung e.V. (ZAE Bayern),Bavarian Center for Applied Energy Research (ZAE Bayern),Magdalene-Schoch-Straße,3,,97074,Würzburg,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Energietechnik (ohne Elektrotechnik),Power Engineering (excl. Electrical Engineering),www.zae-bayern.de/,http://www.gerit.org/de/institutiondetail/13111
13112,https://ror.org/049xxah85,Deutsche Gesellschaft für Auswärtige Politik e.V.,German Council on Foreign Relations (DGAP e.V.),Rauchstraße,17-18,,10787,Berlin,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Politikwissenschaften,Political Science,Politikwissenschaften allgemein,Political Science (General),www.dgap.org/,http://www.gerit.org/de/institutiondetail/13112
